Accessible data table begins in Cell A5. Item descriptions are contained within input messages in Cell G5 through Cell AI5.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"General Relief and Interim Assistance to Applicants for SSI/SSP
Monthly Caseload and Expenditure Report
(GR 237)",,,,,,,PART A.  CASELOAD (GENERAL RELIEF AND INTERIM ASSISTANCE),,,,,,PART B.  CASELOAD AND EXPENDITURES,,,,,,,,,,,PART C.  SSI/SSP INTERIM ASSISTANCE,,,,,,,,,,,PART E. NET GENERAL RELIEF EXPENDITURES,
,,,,,,,Adjustment,"1. Cases
brought
forward","2. Cases 
added
during 
month",3. Total cases available during month,4. Cases discontinued during month,5. Cases carried forward to next month,6. Total cases,a. Family cases,b. One-person cases,6. Total cases,a. Family cases,b. One-person cases,6. Total GR,(1) Amount in cash,(2) Amount in kind,a. Family cases,b. One-person cases,7. Cases added during month,8. Total SSA checks disposed of during month,8a. Disposed within 1-10 working days,9. SSA sent SSI/SSP check directly to recipient,10. Denial notice received,"11. Reimburse-
ments during the month",11a. SSA check received,11b. Repaid by recipient,"11. Reimburse-
ments during the month",11a. SSA check received,11b. Repaid by recipient,,
,,,,,,,,,,,,,"CASES
A",,,"PERSONS
B",,,"AMOUNT
C",,,,,,,,,,"CASES
A",,,"AMOUNT
C",,,"Net General Relief
Expenditure (Column C 
Items 6 - Item 11)",
Apr18,4,2018,Contra Costa,07,2017-18,2018,*,469,172,641,181,460,692,0,692,692,0,692,116029,96590,19439,0,116029,*,22,22,0,75,22,22,0,67212,67212,0,48817,
Apr18,4,2018,Del Norte,08,2017-18,2018,0,*,0,*,*,*,*,0,*,*,0,*,1138,0,1138,0,1138,0,0,0,0,0,0,0,0,0,0,0,1138,
Apr18,4,2018,El Dorado,09,2017-18,2018,0,66,25,91,23,68,54,0,54,54,0,54,6967,6402,565,0,6967,0,0,0,0,0,0,0,0,1235,350,885,5732,
Apr18,4,2018,Fresno,10,2017-18,2018,25,2463,476,2939,499,2440,3007,*,2999,3015,16,2999,673516,673516,0,2543,670973,144,58,58,0,92,58,58,0,199428,199428,0,474088,
Apr18,4,2018,Glenn,11,2017-18,2018,0,*,*,15,*,*,15,0,15,15,0,15,7563,3563,4000,0,7563,0,0,0,0,0,*,*,0,1482,1482,0,6081,
Apr18,4,2018,Humboldt,12,2017-18,2018,0,144,96,240,81,159,240,0,240,240,0,240,73388,71363,2025,0,73388,*,*,*,0,*,22,*,21,25927,3398,22529,47461,
Apr18,4,2018,Imperial,13,2017-18,2018,0,94,*,104,*,94,83,0,83,83,0,83,14752,3836,10916,0,14752,0,0,0,0,0,0,0,0,0,0,0,14752,
Apr18,4,2018,Inyo,14,2017-18,2018,0,32,*,36,*,30,30,0,30,30,0,30,11215,11215,0,0,11215,0,0,0,0,0,0,0,0,0,0,0,11215,
Apr18,4,2018,Kern,15,2017-18,2018,0,680,165,845,223,622,1088,*,1087,1089,*,1087,285676,283204,2472,549,285127,165,*,*,0,17,*,*,0,15472,15328,144,270204,
Apr18,4,2018,Kings,16,2017-18,2018,0,83,19,102,25,77,83,0,83,83,0,83,11793,0,11793,0,11793,0,0,0,0,0,0,0,0,35,0,35,11758,
Apr18,4,2018,Lake,17,2017-18,2018,0,*,0,*,0,*,*,0,*,*,0,*,969,969,0,0,969,0,0,0,0,0,0,0,0,0,0,0,969,
Apr18,4,2018,Lassen,18,2017-18,2018,0,46,19,65,*,55,55,*,54,55,*,54,17733,17733,0,336,17397,*,0,0,0,*,*,0,*,804,0,804,16929,
Apr18,4,2018,Los Angeles,19,2017-18,2018,2177,64513,15904,80417,18024,62393,85751,2326,83425,88272,4847,83425,17455993,17320825,135168,549980,16906013,3959,355,355,0,639,355,355,0,1254090,1254090,0,16201903,
Apr18,4,2018,Madera,20,2017-18,2018,0,97,16,113,15,98,99,*,97,101,*,97,20017,20017,0,525,19492,0,0,0,0,0,*,*,0,9623,9623,0,10394,
Apr18,4,2018,Marin,21,2017-18,2018,0,576,92,668,130,538,551,0,551,551,0,551,205457,205457,0,0,205457,*,*,*,0,*,*,*,0,59065,58620,445,146392,
Apr18,4,2018,Mariposa,22,2017-18,2018,0,0,30,30,30,0,30,0,30,30,0,30,7611,7611,0,0,7611,0,0,0,0,0,0,0,0,0,0,0,7611,
Apr18,4,2018,Mendocino,23,2017-18,2018,0,58,*,65,*,60,58,*,57,59,*,57,15077,11643,3434,190,14887,*,*,*,0,*,*,*,*,3071,2090,981,12006,
Apr18,4,2018,Merced,24,2017-18,2018,0,82,*,87,*,84,84,0,84,84,0,84,13914,13914,0,0,13914,*,*,0,0,0,*,*,0,7138,7138,0,6776,
Apr18,4,2018,Modoc,25,2017-18,2018,0,38,*,46,16,30,31,0,31,31,0,31,6574,6574,0,0,6574,*,0,0,0,0,0,0,0,0,0,0,6574,
Apr18,4,2018,Mono,26,2017-18,2018,0,*,0,*,0,*,*,0,*,*,0,*,430,430,0,0,430,0,0,0,0,0,0,0,0,0,0,0,430,
Apr18,4,2018,Monterey,27,2017-18,2018,0,366,90,456,85,371,444,*,437,457,20,437,133450,129491,3959,3063,130387,*,13,13,0,*,13,13,0,37396,36840,556,96054,
Apr18,4,2018,Napa,28,2017-18,2018,0,11,*,13,*,*,14,0,14,14,0,14,1099,0,1099,0,1099,0,0,0,0,0,0,0,0,0,0,0,1099,
Apr18,4,2018,Nevada,29,2017-18,2018,0,78,15,93,16,77,77,0,77,77,0,77,9107,9107,0,0,9107,*,*,*,0,0,*,*,0,1412,1362,50,7695,
Apr18,4,2018,Orange,30,2017-18,2018,0,4268,1169,5437,1349,4088,4138,67,4071,4205,134,4071,1207772,1199272,8500,27936,1179836,*,23,23,0,63,*,*,*,60306,55590,4716,1147466,
Apr18,4,2018,Placer,31,2017-18,2018,0,337,96,433,130,303,408,*,406,410,*,406,70783,70783,0,616,70167,0,*,*,0,15,*,*,0,10310,10310,0,60473,
Apr18,4,2018,Plumas,32,2017-18,2018,0,24,*,30,*,22,27,0,27,27,0,27,4285,3200,1085,0,4285,0,0,0,0,0,*,0,*,426,0,426,3859,
Apr18,4,2018,Riverside,33,2017-18,2018,0,101,13,114,16,98,98,0,98,98,0,98,24924,0,24924,0,24924,*,0,0,0,*,0,0,0,95,0,95,24829,
Apr18,4,2018,Sacramento,34,2017-18,2018,-15,3786,828,4614,1023,3591,4715,17,4698,4732,34,4698,1128627,963879,164748,5333,1123294,0,45,45,0,0,35,35,0,78655,78655,0,1049972,
Apr18,4,2018,San Benito,35,2017-18,2018,0,69,29,98,21,77,77,0,77,77,0,77,22114,22114,0,0,22114,*,0,0,0,0,*,*,0,26298,26298,0,-4184,
Apr18,4,2018,San Bernardino,36,2017-18,2018,0,268,16,284,23,261,252,0,252,252,0,252,61888,61888,0,0,61888,14,11,11,0,*,*,*,0,37506,35925,1581,24382,
Apr18,4,2018,San Diego,37,2017-18,2018,0,3211,904,4115,883,3232,3143,*,3133,3153,20,3133,951456,951456,0,4157,947299,40,51,51,0,78,51,51,0,142499,142499,0,808957,
Apr18,4,2018,San Francisco,38,2017-18,2018,-4,4177,732,4909,672,4237,4925,*,4918,4932,14,4918,1911478,1759760,151718,3331,1908147,53,53,53,0,92,53,53,0,294622,294622,0,1616856,
Apr18,4,2018,San Joaquin,39,2017-18,2018,0,666,224,890,264,626,828,*,827,829,*,827,139433,4413,135020,474,138959,*,0,0,*,*,*,*,0,7891,6425,1466,131542,
Apr18,4,2018,San Luis Obispo,40,2017-18,2018,0,184,49,233,46,187,233,*,229,233,*,229,66444,66409,35,1208,65236,44,*,*,0,15,*,*,0,21872,21872,0,44572,
Apr18,4,2018,San Mateo,41,2017-18,2018,0,274,38,312,55,257,331,0,331,331,0,331,120041,30715,89326,0,120041,*,*,*,0,0,*,*,0,12020,12020,0,108021,
Apr18,4,2018,Santa Barbara,42,2017-18,2018,*,341,161,502,162,340,503,*,499,507,*,499,60818,35683,25135,676,60142,25,*,*,0,15,12,*,*,16345,15906,439,44473,
Apr18,4,2018,Santa Clara,43,2017-18,2018,*,3056,673,3729,636,3093,3722,16,3706,3738,32,3706,661029,524606,136423,46195,614834,13,18,18,0,39,18,18,0,42398,42398,0,618631,
Apr18,4,2018,Santa Cruz,44,2017-18,2018,0,255,62,317,66,251,228,*,226,230,*,226,52651,52651,0,656,51995,62,*,*,0,*,0,0,0,4784,4704,80,47867,
Apr18,4,2018,Shasta,45,2017-18,2018,0,247,55,302,47,255,279,0,279,279,0,279,80508,80508,0,0,80508,0,*,*,0,*,15,*,12,25640,14094,11546,54868,
Apr18,4,2018,Sierra,46,2017-18,2018,0,*,*,*,0,*,*,0,*,*,0,*,604,330,274,0,604,*,0,0,0,0,*,0,*,70,0,70,534,
Apr18,4,2018,Siskiyou,47,2017-18,2018,0,32,*,41,*,40,43,0,43,43,0,43,11913,11913,0,0,11913,0,0,0,0,0,*,*,0,6947,6782,165,4966,
Apr18,4,2018,Solano,48,2017-18,2018,*,418,197,615,228,387,636,0,636,636,0,636,238374,238374,0,0,238374,*,14,14,0,30,13,13,0,101467,101467,0,136907,
Apr18,4,2018,Sonoma,49,2017-18,2018,0,217,41,258,65,193,258,*,257,259,*,257,42300,22575,19725,108,42192,*,0,0,0,*,*,*,0,12656,12656,0,29644,
Apr18,4,2018,Stanislaus,50,2017-18,2018,0,108,20,128,20,108,136,0,136,136,0,136,74553,74553,0,0,74553,12,*,*,0,*,*,*,*,24186,22298,1888,50367,
Apr18,4,2018,Sutter,51,2017-18,2018,0,0,*,*,*,0,*,0,*,*,0,*,2138,2138,0,0,2138,*,0,0,0,0,0,0,0,0,0,0,2138,
Apr18,4,2018,Tehama,52,2017-18,2018,0,19,*,26,*,23,26,0,26,26,0,26,6604,6604,0,0,6604,*,0,0,0,*,*,0,*,336,0,336,6268,
Apr18,4,2018,Trinity,53,2017-18,2018,0,*,*,*,*,*,*,0,*,*,0,*,2018,1475,543,0,2018,0,*,*,0,0,*,*,*,6502,6492,*,-4484,
Apr18,4,2018,Tulare,54,2017-18,2018,0,549,86,635,115,520,509,*,505,515,*,505,96682,96682,0,1700,94982,*,12,12,0,26,*,*,0,50733,50733,0,45949,
Apr18,4,2018,Tuolumne,55,2017-18,2018,0,*,0,*,*,*,*,0,*,*,0,*,1008,455,553,0,1008,0,0,0,0,0,0,0,0,25,0,25,983,
Apr18,4,2018,Ventura,56,2017-18,2018,-1,300,98,398,106,292,406,*,403,409,*,403,92143,3236,88907,830,91313,*,*,*,0,35,54,*,51,11647,9724,1923,80496,
Apr18,4,2018,Yolo,57,2017-18,2018,0,103,24,127,19,108,77,*,75,79,*,75,14585,14585,0,615,13970,0,*,*,0,*,*,*,0,6084,6084,0,8501,
Apr18,4,2018,Yuba,58,2017-18,2018,0,14,*,23,*,17,24,0,24,24,0,24,2638,2480,158,0,2638,0,0,0,0,0,0,0,0,0,0,0,2638,
May18,5,2018,Statewide,00,2017-18,2018,2391,101124,24553,125677,26202,99475,128640,2621,126019,131475,5456,126019,29718664,28706234,1012430,745517,28973147,5111,827,825,11,1000,915,774,141,3347863,3260476,87387,26370801,
May18,5,2018,Alameda,01,2017-18,2018,-4,8009,1198,9207,1081,8126,9154,149,9005,9303,298,9005,3142908,3142908,0,78794,3064114,*,44,44,0,160,44,44,0,381693,381693,0,2761215,
May18,5,2018,Alpine,02,2017-18,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
May18,5,2018,Amador,03,2017-18,2018,0,*,*,*,0,*,*,0,*,*,0,*,2100,2100,0,0,2100,*,0,0,0,0,*,*,0,4891,4891,0,-2791,
May18,5,2018,Butte,04,2017-18,2018,0,370,90,460,96,364,461,0,461,461,0,461,161457,161457,0,0,161457,20,20,20,0,0,14,*,*,70814,67625,3189,90643,
May18,5,2018,Calaveras,05,2017-18,2018,0,18,0,18,*,16,16,0,16,16,0,16,4394,4394,0,0,4394,0,0,0,0,0,*,*,*,13369,1800,11569,-8975,
May18,5,2018,Colusa,06,2017-18,2018,0,22,*,23,18,*,*,*,*,*,*,*,1357,1059,298,298,1059,0,0,0,0,0,0,0,0,195,0,195,1162,
May18,5,2018,Contra Costa,07,2017-18,2018,-5,455,152,607,137,470,626,0,626,626,0,626,111935,93760,18175,0,111935,*,18,18,0,59,18,18,0,73013,73013,0,38922,
May18,5,2018,Del Norte,08,2017-18,2018,0,*,*,*,0,*,*,0,*,*,0,*,949,0,949,0,949,0,0,0,0,0,0,0,0,0,0,0,949,
May18,5,2018,El Dorado,09,2017-18,2018,0,68,37,105,26,79,88,0,88,88,0,88,10213,8328,1885,0,10213,0,0,0,0,0,0,0,0,345,0,345,9868,
May18,5,2018,Fresno,10,2017-18,2018,17,2457,506,2963,392,2571,3022,*,3014,3030,16,3014,665584,665584,0,2876,662708,128,18,18,0,98,18,18,0,54568,54568,0,611016,
May18,5,2018,Glenn,11,2017-18,2018,0,*,*,19,*,13,19,0,19,19,0,19,10232,7287,2945,0,10232,0,0,0,0,0,0,0,0,0,0,0,10232,
May18,5,2018,Humboldt,12,2017-18,2018,0,159,80,239,89,150,239,0,239,239,0,239,71515,69365,2150,0,71515,*,*,*,0,*,26,*,25,70590,40850,29740,925,
May18,5,2018,Imperial,13,2017-18,2018,0,94,16,110,13,97,85,0,85,85,0,85,16968,4181,12787,0,16968,0,0,0,0,0,0,0,0,0,0,0,16968,
May18,5,2018,Inyo,14,2017-18,2018,0,30,*,35,*,33,33,0,33,33,0,33,10949,10949,0,0,10949,0,0,0,0,0,0,0,0,0,0,0,10949,
May18,5,2018,Kern,15,2017-18,2018,0,622,238,860,222,638,1138,*,1137,1139,*,1137,298410,298332,78,549,297861,238,*,*,0,24,*,*,0,17992,17921,71,280418,
May18,5,2018,Kings,16,2017-18,2018,0,77,21,98,33,65,77,0,77,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,-25,
May18,5,2018,Lake,17,2017-18,2018,0,*,0,*,0,*,*,0,*,*,0,*,513,513,0,0,513,0,0,0,0,0,0,0,0,0,0,0,513,
May18,5,2018,Lassen,18,2017-18,2018,0,55,17,72,12,60,60,0,60,60,0,60,18710,18710,0,0,18710,*,0,0,0,*,*,*,*,1697,948,749,17013,
May18,5,2018,Los Angeles,19,2017-18,2018,2499,64892,16168,81060,18043,63017,86427,2311,84116,88947,4831,84116,17702023,17563670,138353,558238,17143785,4341,445,445,0,229,445,445,0,1754823,1754823,0,15947200,
May18,5,2018,Madera,20,2017-18,2018,0,98,*,101,11,90,91,*,89,93,*,89,19569,19569,0,525,19044,0,0,0,0,0,0,0,0,0,0,0,19569,
May18,5,2018,Marin,21,2017-18,2018,0,538,100,638,123,515,542,0,542,542,0,542,197545,197545,0,0,197545,*,*,*,0,*,*,*,0,10956,10421,535,186589,
May18,5,2018,Mariposa,22,2017-18,2018,0,0,26,26,26,0,26,0,26,26,0,26,6270,6270,0,0,6270,0,0,0,0,0,0,0,0,0,0,0,6270,
May18,5,2018,Mendocino,23,2017-18,2018,0,60,17,77,19,58,58,0,58,58,0,58,13981,11866,2115,0,13981,*,0,0,0,*,0,0,0,450,0,450,13531,
May18,5,2018,Merced,24,2017-18,2018,0,84,*,93,*,86,86,0,86,86,0,86,13577,13577,0,0,13577,*,*,0,0,0,*,*,0,8757,8757,0,4820,
May18,5,2018,Modoc,25,2017-18,2018,0,30,15,45,20,25,27,0,27,27,0,27,6183,6183,0,0,6183,*,0,0,0,0,*,*,0,488,488,0,5695,
May18,5,2018,Mono,26,2017-18,2018,0,*,0,*,0,*,*,0,*,*,0,*,430,430,0,0,430,0,0,0,0,0,25,0,25,25,0,25,405,
May18,5,2018,Monterey,27,2017-18,2018,0,371,70,441,60,381,413,*,410,422,12,410,129548,128707,841,2201,127347,*,*,*,0,*,*,*,0,15208,14989,219,114340,
May18,5,2018,Napa,28,2017-18,2018,0,*,*,14,*,12,15,0,15,15,0,15,2074,0,2074,0,2074,0,0,0,0,0,0,0,0,0,0,0,2074,
May18,5,2018,Nevada,29,2017-18,2018,0,77,15,92,*,84,84,0,84,84,0,84,10554,10554,0,0,10554,0,0,0,0,0,0,0,0,50,0,50,10504,
May18,5,2018,Orange,30,2017-18,2018,0,4088,1177,5265,1230,4035,3973,60,3913,4033,120,3913,1178606,1162731,15875,30843,1147763,21,33,33,0,53,16,*,11,84338,80524,3814,1094268,
May18,5,2018,Placer,31,2017-18,2018,0,303,98,401,114,287,376,*,375,377,*,375,66910,66910,0,419,66491,*,*,*,0,20,*,*,0,4555,4555,0,62355,
May18,5,2018,Plumas,32,2017-18,2018,0,22,*,26,*,22,25,0,25,25,0,25,4307,2847,1460,0,4307,0,*,*,0,0,*,0,*,1494,672,822,2813,
May18,5,2018,Riverside,33,2017-18,2018,0,98,18,116,14,102,102,*,99,105,*,99,20588,0,20588,357,20231,*,0,0,0,0,0,0,0,55,0,55,20533,
May18,5,2018,Sacramento,34,2017-18,2018,-105,3486,945,4431,945,3486,4647,21,4626,4668,42,4626,1109862,944071,165791,6047,1103815,0,47,47,0,0,37,37,0,111686,111686,0,998176,
May18,5,2018,San Benito,35,2017-18,2018,0,77,31,108,19,89,89,0,89,89,0,89,23150,23150,0,0,23150,*,0,0,0,0,*,*,0,14096,14096,0,9054,
May18,5,2018,San Bernardino,36,2017-18,2018,0,261,16,277,26,251,238,0,238,238,0,238,60314,60314,0,0,60314,*,15,15,0,*,*,*,*,36959,34712,2247,23355,
May18,5,2018,San Diego,37,2017-18,2018,0,3232,879,4111,887,3224,3150,17,3133,3167,34,3133,965800,965800,0,6563,959237,39,38,38,0,64,38,38,0,121126,121126,0,844674,
May18,5,2018,San Francisco,38,2017-18,2018,-10,4227,728,4955,639,4316,4961,*,4954,4968,14,4954,1904989,1748758,156231,3331,1901658,31,31,31,0,88,31,31,0,146645,146645,0,1758344,
May18,5,2018,San Joaquin,39,2017-18,2018,0,626,220,846,235,611,791,*,790,792,*,790,112090,4269,107821,474,111616,11,0,0,11,*,11,11,0,16890,15449,1441,95200,
May18,5,2018,San Luis Obispo,40,2017-18,2018,0,187,37,224,43,181,221,*,218,221,*,218,62113,61793,320,699,61414,28,*,*,0,22,*,*,0,20680,20680,0,41433,
May18,5,2018,San Mateo,41,2017-18,2018,0,257,49,306,64,242,320,0,320,320,0,320,114010,21589,92421,0,114010,*,0,0,0,0,0,0,0,0,0,0,114010,
May18,5,2018,Santa Barbara,42,2017-18,2018,-6,334,131,465,149,316,465,*,463,467,*,463,57554,34370,23184,283,57271,15,*,*,0,11,*,*,*,1413,1287,126,56141,
May18,5,2018,Santa Clara,43,2017-18,2018,*,3099,704,3803,719,3084,3797,17,3780,3814,34,3780,676113,535470,140643,48203,627910,18,21,21,0,46,21,21,0,53977,53977,0,622136,
May18,5,2018,Santa Cruz,44,2017-18,2018,0,251,93,344,65,279,251,*,248,254,*,248,55970,55970,0,1301,54669,93,*,*,0,*,*,*,*,12999,12416,583,42971,
May18,5,2018,Shasta,45,2017-18,2018,0,255,47,302,49,253,306,0,306,306,0,306,85696,85696,0,0,85696,0,*,*,0,*,14,*,*,30770,23467,7303,54926,
May18,5,2018,Sierra,46,2017-18,2018,0,*,0,*,*,*,*,0,*,*,0,*,889,402,487,0,889,0,0,0,0,0,*,*,*,8736,8666,70,-7847,
May18,5,2018,Siskiyou,47,2017-18,2018,0,40,*,43,*,41,45,0,45,45,0,45,11495,11495,0,0,11495,0,0,0,0,0,*,*,0,2604,1686,918,8891,
May18,5,2018,Solano,48,2017-18,2018,-2,385,230,615,202,413,634,0,634,634,0,634,246303,246303,0,0,246303,*,12,12,0,23,14,12,*,40479,34089,6390,205824,
May18,5,2018,Sonoma,49,2017-18,2018,0,193,53,246,55,191,246,*,243,249,*,243,40311,23772,16539,1005,39306,18,0,0,0,12,*,*,0,25468,25468,0,14843,
May18,5,2018,Stanislaus,50,2017-18,2018,0,108,38,146,15,131,150,0,150,150,0,150,73755,73755,0,0,73755,*,*,*,0,*,*,*,*,46750,45577,1173,27005,
May18,5,2018,Sutter,51,2017-18,2018,0,0,14,14,14,0,14,0,14,14,0,14,1691,1691,0,0,1691,*,*,*,0,0,0,0,0,167,167,0,1524,
May18,5,2018,Tehama,52,2017-18,2018,0,23,*,26,*,21,26,0,26,26,0,26,4937,4937,0,0,4937,*,0,0,0,*,0,0,0,265,0,265,4672,
May18,5,2018,Trinity,53,2017-18,2018,0,*,*,*,*,*,*,0,*,*,0,*,1914,1371,543,0,1914,*,0,0,0,0,*,0,*,952,0,952,962,
May18,5,2018,Tulare,54,2017-18,2018,0,520,120,640,113,527,510,*,506,516,*,506,99696,99696,0,1111,98585,*,*,*,0,12,0,0,0,37081,37081,0,62615,
May18,5,2018,Tuolumne,55,2017-18,2018,0,*,0,*,0,*,*,0,*,*,0,*,1008,455,553,0,1008,0,0,0,0,0,0,0,0,25,0,25,983,
May18,5,2018,Ventura,56,2017-18,2018,*,293,87,380,108,272,379,*,377,381,*,377,90749,3583,87166,794,89955,*,*,*,0,27,61,*,54,43780,29739,14041,46969,
May18,5,2018,Yolo,57,2017-18,2018,0,108,15,123,21,102,71,*,69,73,*,69,15044,15044,0,606,14438,0,*,*,0,*,*,*,0,3924,3924,0,11120,
May18,5,2018,Yuba,58,2017-18,2018,0,17,12,29,13,16,29,0,29,29,0,29,2852,2694,158,0,2852,0,0,0,0,*,0,0,0,0,0,0,2852,
Jun18,6,2018,Statewide,00,2017-18,2018,2327,101802,23592,125394,26454,98940,128627,2584,126043,131406,5363,126043,30201745,29366255,835490,731623,29470122,4824,663,658,*,1774,715,626,89,2608742,2558326,50416,27593003,
Jun18,6,2018,Alameda,01,2017-18,2018,*,8128,1108,9236,1162,8074,9180,144,9036,9324,288,9036,3144898,3144898,0,77395,3067503,*,40,40,0,181,40,40,0,287264,287264,0,2857634,
Jun18,6,2018,Alpine,02,2017-18,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jun18,6,2018,Amador,03,2017-18,2018,0,*,0,*,*,*,*,0,*,*,0,*,1107,1107,0,0,1107,0,0,0,0,0,*,0,*,222,0,222,885,
Jun18,6,2018,Butte,04,2017-18,2018,0,364,88,452,65,387,447,0,447,447,0,447,151042,151042,0,0,151042,12,15,15,0,0,*,*,*,61890,59886,2004,89152,
Jun18,6,2018,Calaveras,05,2017-18,2018,0,16,*,17,*,13,13,0,13,13,0,13,3276,3276,0,0,3276,0,0,0,0,0,0,0,0,669,0,669,2607,
Jun18,6,2018,Colusa,06,2017-18,2018,0,*,*,*,0,*,*,0,*,*,0,*,1319,1021,298,0,1319,0,0,0,0,0,0,0,0,735,0,735,584,
Jun18,6,2018,Contra Costa,07,2017-18,2018,*,472,142,614,160,454,622,0,622,622,0,622,108953,92991,15962,0,108953,*,13,13,0,63,13,13,0,33088,33088,0,75865,
Jun18,6,2018,Del Norte,08,2017-18,2018,0,*,*,*,0,*,*,0,*,*,0,*,1097,0,1097,0,1097,0,0,0,0,0,0,0,0,0,0,0,1097,
Jun18,6,2018,El Dorado,09,2017-18,2018,0,79,30,109,63,46,95,0,95,95,0,95,9104,6473,2631,0,9104,0,0,0,0,0,0,0,0,1040,0,1040,8064,
Jun18,6,2018,Fresno,10,2017-18,2018,26,2597,414,3011,537,2474,3078,*,3068,3088,20,3068,668752,668752,0,3788,664964,124,43,43,0,80,43,43,0,117521,117521,0,551231,
Jun18,6,2018,Glenn,11,2017-18,2018,0,13,*,17,*,13,13,0,13,13,0,13,7159,7159,0,0,7159,0,0,0,0,0,0,0,0,0,0,0,7159,
Jun18,6,2018,Humboldt,12,2017-18,2018,0,150,72,222,89,133,222,0,222,222,0,222,51898,50458,1440,0,51898,11,*,*,0,*,13,*,11,45584,21823,23761,6314,
Jun18,6,2018,Imperial,13,2017-18,2018,0,97,33,130,23,107,92,0,92,92,0,92,17828,4321,13507,0,17828,0,0,0,0,0,0,0,0,0,0,0,17828,
Jun18,6,2018,Inyo,14,2017-18,2018,0,33,12,45,*,35,35,0,35,35,0,35,13751,13751,0,0,13751,0,0,0,0,0,0,0,0,0,0,0,13751,
Jun18,6,2018,Kern,15,2017-18,2018,0,638,200,838,252,586,1181,*,1179,1183,*,1179,296937,296937,0,963,295974,200,*,*,0,14,*,*,0,23197,23076,121,273740,
Jun18,6,2018,Kings,16,2017-18,2018,0,65,28,93,25,68,68,0,68,68,0,68,9282,0,9282,0,9282,0,0,0,0,0,0,0,0,9789,9128,661,-507,
Jun18,6,2018,Lake,17,2017-18,2018,0,*,0,*,0,*,*,0,*,*,0,*,741,741,0,0,741,0,0,0,0,0,0,0,0,0,0,0,741,
Jun18,6,2018,Lassen,18,2017-18,2018,0,60,12,72,15,57,57,0,57,57,0,57,17697,17697,0,0,17697,*,0,0,0,*,*,*,*,10485,9930,555,7212,
Jun18,6,2018,Los Angeles,19,2017-18,2018,2438,65455,15846,81301,18198,63103,86761,2293,84468,89243,4775,84468,18510891,18377483,133408,551744,17959147,4147,288,288,0,1034,288,288,0,1071288,1071288,0,17439603,
Jun18,6,2018,Madera,20,2017-18,2018,0,90,*,98,*,88,90,*,87,93,*,87,20367,20367,0,1070,19297,0,0,0,0,0,*,*,0,5922,5922,0,14445,
Jun18,6,2018,Marin,21,2017-18,2018,0,515,104,619,81,538,526,0,526,526,0,526,193498,193498,0,0,193498,*,*,*,0,*,*,*,0,2419,1939,480,191079,
Jun18,6,2018,Mariposa,22,2017-18,2018,0,0,24,24,24,0,24,0,24,24,0,24,6005,6005,0,0,6005,0,0,0,0,0,0,0,0,0,0,0,6005,
Jun18,6,2018,Mendocino,23,2017-18,2018,0,58,*,65,16,49,49,0,49,49,0,49,11307,9123,2184,0,11307,*,*,*,0,0,*,*,0,1758,1635,123,9549,
Jun18,6,2018,Merced,24,2017-18,2018,0,86,*,91,*,87,87,0,87,87,0,87,12958,12958,0,0,12958,*,*,0,0,0,*,*,0,9437,9437,0,3521,
Jun18,6,2018,Modoc,25,2017-18,2018,0,25,*,34,*,28,30,0,30,30,0,30,6126,6126,0,0,6126,*,0,0,0,0,0,0,0,0,0,0,6126,
Jun18,6,2018,Mono,26,2017-18,2018,0,*,*,*,0,*,*,0,*,*,0,*,602,602,0,0,602,0,0,0,0,0,*,0,*,100,0,100,502,
Jun18,6,2018,Monterey,27,2017-18,2018,0,381,63,444,97,347,418,*,415,427,12,415,120256,118196,2060,3420,116836,*,*,*,0,*,*,*,0,40283,40163,120,79973,
Jun18,6,2018,Napa,28,2017-18,2018,0,12,*,17,*,15,18,0,18,18,0,18,3017,0,3017,0,3017,*,0,0,0,0,0,0,0,0,0,0,3017,
Jun18,6,2018,Nevada,29,2017-18,2018,0,84,14,98,23,75,75,0,75,75,0,75,10054,9559,495,0,10054,*,*,*,0,0,*,*,0,2036,2006,30,8018,
Jun18,6,2018,Orange,30,2017-18,2018,0,4035,1067,5102,1164,3938,3798,53,3745,3853,108,3745,1116668,1104024,12644,25988,1090680,11,31,31,0,51,11,*,*,85180,79017,6163,1031488,
Jun18,6,2018,Placer,31,2017-18,2018,0,287,94,381,119,262,358,*,356,360,*,356,63961,63961,0,1068,62893,*,*,*,0,13,*,*,0,8974,8974,0,54987,
Jun18,6,2018,Plumas,32,2017-18,2018,0,22,*,25,*,18,23,0,23,23,0,23,3809,2229,1580,0,3809,0,0,0,0,0,*,0,*,426,0,426,3383,
Jun18,6,2018,Riverside,33,2017-18,2018,0,102,71,173,*,166,166,*,163,169,*,163,46960,0,46960,1505,45455,*,0,0,0,*,0,0,0,95,0,95,46865,
Jun18,6,2018,Sacramento,34,2017-18,2018,-125,3361,870,4231,866,3365,4558,20,4538,4578,40,4538,935050,935050,0,6456,928594,0,34,34,0,0,35,35,0,78655,78655,0,856395,
